timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-02 19:24:00,39124.87,39186.99,39078.25,39156.22,177.2888,6941960.77
2024-01-02 19:25:00,39156.22,39211.71,39085.77,39111.78,233.2273,9121932.55
2024-01-02 19:26:00,39111.78,39201.44,39061.29,39182.38,165.9603,6502721.92
2024-01-02 19:27:00,39182.38,39275.14,39144.31,39273.0,3.9767,156177.17
2024-01-02 19:28:00,39273.0,39295.57,39129.26,39185.85,168.9902,6622025.3
2024-01-02 19:29:00,39185.85,39194.94,39080.69,39129.52,183.923,7196820.61
2024-01-02 19:30:00,39129.52,39141.43,39024.79,39077.34,237.8065,9292847.27
2024-01-02 19:31:00,39077.34,39208.03,39077.15,39163.06,18.6808,731597.09
2024-01-02 19:32:00,39163.06,39189.43,39152.37,39176.92,105.7035,4141138.1
2024-01-02 19:33:00,39176.92,39199.74,39085.02,39120.06,160.1532,6265203.22
2024-01-02 19:34:00,39120.06,39159.47,39105.47,39116.27,76.4249,2989458.8
2024-01-02 19:35:00,39116.27,39133.8,39022.82,39051.93,199.5931,7794493.14
2024-01-02 19:36:00,39051.93,39073.35,38997.2,39026.06,25.9402,1012345.35
2024-01-02 19:37:00,39026.06,39078.91,38887.73,38933.02,73.2433,2851583.05
2024-01-02 19:38:00,38933.02,39065.2,38893.28,39045.67,30.7232,1199606.29
2024-01-02 19:39:00,39045.67,39064.81,39030.4,39037.21,174.8482,6825585.94
2024-01-02 19:40:00,39037.21,39132.79,39008.18,39086.36,201.5709,7878673.16
2024-01-02 19:41:00,39086.36,39111.09,39069.68,39083.77,74.1507,2898088.61
2024-01-02 19:42:00,39083.77,39138.95,39036.8,39085.56,17.0792,667550.5
2024-01-02 19:43:00,39085.56,39166.49,39066.51,39150.8,99.0618,3878349.9
2024-01-02 19:44:00,39150.8,39174.72,39082.12,39136.86,68.5427,2682545.29
2024-01-02 19:45:00,39136.86,39212.02,39087.75,39191.63,78.5106,3076959.89
2024-01-02 19:46:00,39191.63,39225.98,39159.99,39169.98,53.1378,2081406.89
2024-01-02 19:47:00,39169.98,39256.92,39133.19,39200.05,83.7617,3283462.06
2024-01-02 19:48:00,39200.05,39226.44,39156.72,39225.24,200.9984,7884210.81
2024-01-02 19:49:00,39225.24,39267.53,39072.17,39126.9,192.1768,7519284.23
2024-01-02 19:50:00,39126.9,39178.89,39095.78,39139.6,91.8002,3593024.59
2024-01-02 19:51:00,39139.6,39149.02,39035.08,39067.22,215.2113,8407706.56
2024-01-02 19:52:00,39067.22,39115.3,38947.62,39002.26,84.2125,3284479.09
2024-01-02 19:53:00,39002.26,39046.26,38877.61,38934.01,10.9466,426194.79
2024-01-02 19:54:00,38934.01,38990.43,38812.67,38818.82,100.6885,3908607.71
2024-01-02 19:55:00,38818.82,38828.24,38797.11,38815.19,59.0413,2291699.51
2024-01-02 19:56:00,38815.19,38895.41,38798.85,38880.57,32.6634,1269972.57
2024-01-02 19:57:00,38880.57,38988.06,38872.7,38948.75,185.6504,7230849.6
2024-01-02 19:58:00,38948.75,38953.84,38889.11,38893.55,181.084,7042998.5
2024-01-02 19:59:00,38893.55,38981.44,38892.66,38956.52,207.9024,8099152.75
2024-01-02 20:00:00,38956.52,38990.8,38912.37,38981.69,198.5698,7740584.41
2024-01-02 20:01:00,38981.69,39018.03,38889.58,38908.32,82.2842,3201540.78
2024-01-02 20:02:00,38908.32,38912.69,38891.87,38911.28,52.2613,2033555.69
2024-01-02 20:03:00,38911.28,38950.64,38826.42,38854.71,74.2272,2884075.49
2024-01-02 20:04:00,38854.71,38912.72,38723.38,38757.04,121.8707,4723346.96
2024-01-02 20:05:00,38757.04,38886.87,38742.36,38854.88,6.2687,243569.9
2024-01-02 20:06:00,38854.88,38878.5,38831.8,38854.17,137.5522,5344476.08
2024-01-02 20:07:00,38854.17,38867.61,38701.65,38760.16,100.5425,3897041.94
2024-01-02 20:08:00,38760.16,38782.35,38662.08,38695.87,161.419,6246248.77
2024-01-02 20:09:00,38695.87,38744.45,38597.11,38655.65,25.6565,991768.05
2024-01-02 20:10:00,38655.65,38707.54,38546.89,38576.28,63.9923,2468585.63
2024-01-02 20:11:00,38576.28,38613.26,38461.78,38490.2,181.312,6978735.72
2024-01-02 20:12:00,38490.2,38520.13,38444.15,38506.19,64.5019,2483722.88
2024-01-02 20:13:00,38506.19,38526.46,38451.9,38460.94,81.7179,3142945.49
2024-01-02 20:14:00,38460.94,38501.0,38460.6,38476.61,173.2185,6664862.65
2024-01-02 20:15:00,38476.61,38585.5,38443.88,38537.82,79.628,3068690.11
2024-01-02 20:16:00,38537.82,38593.61,38495.29,38574.3,129.5789,4998416.49
2024-01-02 20:17:00,38574.3,38719.95,38569.42,38660.38,28.0509,1084457.74
2024-01-02 20:18:00,38660.38,38730.74,38614.97,38708.2,42.1991,1633450.98
2024-01-02 20:19:00,38708.2,38777.73,38681.95,38767.76,243.0352,9421931.09
2024-01-02 20:20:00,38767.76,38793.21,38646.89,38657.13,201.1821,7777123.08
2024-01-02 20:21:00,38657.13,38702.07,38621.23,38654.06,101.0526,3906093.27
2024-01-02 20:22:00,38654.06,38680.19,38587.63,38605.28,230.6486,8904254.1
2024-01-02 20:23:00,38605.28,38679.03,38568.37,38647.68,94.1647,3639247.07
2024-01-02 20:24:00,38647.68,38692.23,38616.29,38683.74,52.7065,2038885.75
2024-01-02 20:25:00,38683.74,38753.96,38652.57,38711.1,64.3074,2489408.46
2024-01-02 20:26:00,38711.1,38767.27,38646.56,38702.19,180.5923,6989317.14
2024-01-02 20:27:00,38702.19,38794.88,38670.72,38786.76,207.6932,8055746.3
2024-01-02 20:28:00,38786.76,38811.74,38660.1,38669.12,18.6279,720324.77
2024-01-02 20:29:00,38669.12,38802.3,38657.86,38783.59,174.1232,6753123.52
2024-01-02 20:30:00,38783.59,38812.51,38779.93,38792.65,118.2361,4586693.0
2024-01-02 20:31:00,38792.65,38813.68,38676.65,38710.2,58.0553,2247332.87
2024-01-02 20:32:00,38710.2,38796.79,38693.72,38741.12,205.5471,7963123.81
2024-01-02 20:33:00,38741.12,38864.53,38722.77,38829.46,156.8762,6091418.98
2024-01-02 20:34:00,38829.46,38844.74,38773.78,38806.24,165.5232,6423331.68
2024-01-02 20:35:00,38806.24,38815.39,38661.0,38704.84,71.4364,2764934.63
2024-01-02 20:36:00,38704.84,38710.98,38600.13,38647.94,147.6546,5706547.5
2024-01-02 20:37:00,38647.94,38731.6,38601.62,38711.79,148.8582,5762566.21
2024-01-02 20:38:00,38711.79,38760.23,38606.05,38658.33,167.7872,6486374.48
2024-01-02 20:39:00,38658.33,38668.42,38604.95,38651.95,247.2936,9558380.81
2024-01-02 20:40:00,38651.95,38700.15,38545.08,38553.87,42.875,1652995.64
2024-01-02 20:41:00,38553.87,38663.18,38500.11,38643.78,14.9429,577450.81
2024-01-02 20:42:00,38643.78,38672.97,38603.89,38646.59,83.1182,3212233.26
2024-01-02 20:43:00,38646.59,38653.71,38612.98,38646.68,95.5728,3693569.9
2024-01-02 20:44:00,38646.68,38675.15,38600.5,38619.2,131.4525,5076589.15
2024-01-02 20:45:00,38619.2,38679.57,38568.67,38626.57,238.9293,9229019.35
2024-01-02 20:46:00,38626.57,38783.5,38583.89,38733.49,210.2893,8145236.63
2024-01-02 20:47:00,38733.49,38777.41,38686.15,38748.0,171.9712,6663538.99
2024-01-02 20:48:00,38748.0,38788.02,38727.11,38761.9,8.2733,320688.73
2024-01-02 20:49:00,38761.9,38789.86,38689.46,38729.66,182.6659,7074588.78
2024-01-02 20:50:00,38729.66,38763.25,38601.1,38660.97,234.973,9084283.5
2024-01-02 20:51:00,38660.97,38671.71,38587.9,38632.76,4.6468,179517.19
2024-01-02 20:52:00,38632.76,38664.32,38618.52,38618.86,78.9769,3049997.66
2024-01-02 20:53:00,38618.86,38640.99,38506.22,38521.45,230.5479,8881037.2
2024-01-02 20:54:00,38521.45,38549.08,38504.95,38547.07,120.7262,4653643.46
2024-01-02 20:55:00,38547.07,38588.8,38422.43,38437.61,157.0671,6037282.96
2024-01-02 20:56:00,38437.61,38600.09,38385.82,38550.69,232.0386,8945245.87
2024-01-02 20:57:00,38550.69,38707.96,38521.27,38670.02,119.4152,4617788.74
2024-01-02 20:58:00,38670.02,38805.04,38621.58,38760.01,11.472,444655.24
2024-01-02 20:59:00,38760.01,38813.66,38637.74,38646.93,184.5766,7133320.53
2024-01-02 21:00:00,38646.93,38743.85,38621.75,38735.95,211.7592,8202692.34
2024-01-02 21:01:00,38735.95,38774.2,38625.66,38629.4,26.1739,1011082.57
2024-01-02 21:02:00,38629.4,38698.98,38617.75,38639.98,154.2729,5961103.14
2024-01-02 21:03:00,38639.98,38690.22,38473.09,38523.98,80.4871,3100683.91
2024-01-02 21:04:00,38523.98,38628.56,38488.77,38574.21,236.1866,9110714.27
2024-01-02 21:05:00,38574.21,38634.57,38550.02,38578.14,209.7537,8091908.24
2024-01-02 21:06:00,38578.14,38622.75,38528.63,38618.85,126.3784,4880587.45
2024-01-02 21:07:00,38618.85,38678.84,38592.25,38673.8,70.3303,2719940.47
2024-01-02 21:08:00,38673.8,38704.13,38591.11,38601.48,187.2135,7226717.04
2024-01-02 21:09:00,38601.48,38682.76,38585.06,38682.57,88.9698,3441581.53
2024-01-02 21:10:00,38682.57,38716.66,38602.74,38644.52,142.4149,5503557.01
2024-01-02 21:11:00,38644.52,38651.49,38630.21,38635.64,182.9285,7067559.5
2024-01-02 21:12:00,38635.64,38671.11,38502.25,38560.2,192.1472,7409234.07
2024-01-02 21:13:00,38560.2,38642.55,38537.73,38629.5,22.1562,855882.18
2024-01-02 21:14:00,38629.5,38698.13,38579.26,38683.32,161.2947,6239415.29
2024-01-02 21:15:00,38683.32,38791.14,38637.97,38779.68,34.9182,1354117.83
2024-01-02 21:16:00,38779.68,38822.03,38661.8,38672.48,36.8257,1424139.74
2024-01-02 21:17:00,38672.48,38686.03,38616.91,38628.21,221.125,8541662.58
2024-01-02 21:18:00,38628.21,38645.9,38508.86,38550.71,67.6072,2606305.66
2024-01-02 21:19:00,38550.71,38585.44,38527.35,38548.29,161.1728,6212936.27
2024-01-02 21:20:00,38548.29,38586.15,38486.3,38536.21,11.1093,428110.73
2024-01-02 21:21:00,38536.21,38639.68,38503.93,38616.54,54.2444,2094730.13
2024-01-02 21:22:00,38616.54,38685.88,38567.89,38665.07,199.4753,7712726.1
2024-01-02 21:23:00,38665.07,38707.05,38564.63,38594.85,207.8047,8020192.3
2024-01-02 21:24:00,38594.85,38670.93,38548.45,38665.48,66.037,2553353.97
2024-01-02 21:25:00,38665.48,38667.37,38650.81,38657.73,165.2664,6388823.15
2024-01-02 21:26:00,38657.73,38666.12,38547.26,38582.47,94.3261,3639334.96
2024-01-02 21:27:00,38582.47,38617.78,38551.14,38553.17,175.9195,6782254.29
2024-01-02 21:28:00,38553.17,38636.4,38552.7,38584.24,106.5091,4109574.07
2024-01-02 21:29:00,38584.24,38623.12,38538.56,38544.57,228.4609,8805928.61
2024-01-02 21:30:00,38544.57,38572.59,38486.91,38498.08,7.394,284654.52
2024-01-02 21:31:00,38498.08,38599.68,38463.52,38572.29,109.8722,4238022.15
2024-01-02 21:32:00,38572.29,38622.34,38532.98,38548.13,94.5573,3645006.15
2024-01-02 21:33:00,38548.13,38588.85,38491.21,38509.23,242.7499,9348110.02
2024-01-02 21:34:00,38509.23,38645.6,38455.17,38599.81,127.7263,4930209.54
2024-01-02 21:35:00,38599.81,38646.25,38523.61,38580.85,101.386,3911558.83
2024-01-02 21:36:00,38580.85,38611.58,38412.36,38467.7,221.8756,8535044.56
2024-01-02 21:37:00,38467.7,38635.93,38455.79,38579.36,243.1621,9381036.39
2024-01-02 21:38:00,38579.36,38647.59,38559.37,38639.8,240.0585,9275812.21
2024-01-02 21:39:00,38639.8,38771.23,38593.85,38752.68,200.7694,7780352.83
2024-01-02 21:40:00,38752.68,38762.6,38742.72,38742.77,38.5778,1494609.63
2024-01-02 21:41:00,38742.77,38852.75,38737.95,38834.68,60.5735,2352353.46
2024-01-02 21:42:00,38834.68,38840.09,38748.79,38763.48,171.809,6659912.61
2024-01-02 21:43:00,38763.48,38868.89,38734.83,38846.44,87.4885,3398618.01
2024-01-02 21:44:00,38846.44,38887.64,38797.5,38839.43,228.3826,8870249.29
2024-01-02 21:45:00,38839.43,38929.73,38797.05,38879.85,191.2379,7435302.55
2024-01-02 21:46:00,38879.85,38887.56,38737.07,38782.85,35.1145,1361840.97
2024-01-02 21:47:00,38782.85,38902.31,38733.66,38848.43,183.1323,7114402.21
2024-01-02 21:48:00,38848.43,38872.06,38826.04,38830.34,123.1007,4780041.96
2024-01-02 21:49:00,38830.34,38923.22,38817.03,38888.04,152.9135,5946507.53
2024-01-02 21:50:00,38888.04,38974.47,38867.65,38952.32,206.1631,8030529.59
2024-01-02 21:51:00,38952.32,39023.96,38897.45,38978.86,162.1032,6318595.94
2024-01-02 21:52:00,38978.86,38990.13,38879.32,38892.0,109.9794,4277316.65
2024-01-02 21:53:00,38892.0,38931.24,38827.95,38853.5,72.6711,2823526.45
2024-01-02 21:54:00,38853.5,38902.77,38824.24,38826.33,239.7112,9307105.2
2024-01-02 21:55:00,38826.33,38836.14,38766.61,38807.55,208.8897,8106495.71
2024-01-02 21:56:00,38807.55,38812.51,38757.97,38799.13,27.1485,1053336.8
2024-01-02 21:57:00,38799.13,38934.34,38798.4,38886.12,81.1184,3154379.78
2024-01-02 21:58:00,38886.12,38927.09,38858.84,38904.05,122.5626,4768179.8
2024-01-02 21:59:00,38904.05,39038.53,38857.76,39014.43,77.1327,3009288.87
2024-01-02 22:00:00,39014.43,39052.47,38920.28,38956.5,200.9998,7830247.86
2024-01-02 22:01:00,38956.5,38978.87,38916.16,38944.57,85.0958,3314017.22
2024-01-02 22:02:00,38944.57,38974.87,38897.44,38952.97,245.2222,9552132.28
2024-01-02 22:03:00,38952.97,38983.59,38912.49,38960.58,39.296,1530996.32
2024-01-02 22:04:00,38960.58,39016.64,38886.08,38921.49,51.008,1985308.89
2024-01-02 22:05:00,38921.49,39040.23,38894.19,38996.57,14.0388,547465.57
2024-01-02 22:06:00,38996.57,39003.87,38914.81,38944.18,93.0418,3623437.84
2024-01-02 22:07:00,38944.18,39078.77,38929.04,39037.58,85.6905,3345150.58
2024-01-02 22:08:00,39037.58,39086.73,38956.09,38988.66,46.3246,1806133.57
2024-01-02 22:09:00,38988.66,38989.71,38934.83,38954.31,159.7237,6221927.07
2024-01-02 22:10:00,38954.31,38998.73,38952.11,38977.3,185.1927,7218311.67
2024-01-02 22:11:00,38977.3,38982.34,38911.29,38916.97,182.2433,7092355.82
2024-01-02 22:12:00,38916.97,38974.74,38900.49,38948.87,243.0195,9465334.26
2024-01-02 22:13:00,38948.87,39008.87,38899.33,38994.23,209.0596,8152119.11
2024-01-02 22:14:00,38994.23,39081.49,38966.72,39050.07,20.981,819308.15
2024-01-02 22:15:00,39050.07,39058.88,38960.93,39019.54,160.178,6250072.08
2024-01-02 22:16:00,39019.54,39134.15,38960.73,39111.23,21.5337,842209.02
2024-01-02 22:17:00,39111.23,39258.77,39085.88,39213.82,7.5511,296107.53
2024-01-02 22:18:00,39213.82,39337.32,39174.64,39321.9,220.9655,8688783.76
2024-01-02 22:19:00,39321.9,39428.75,39314.92,39402.75,49.5276,1951524.45
2024-01-02 22:20:00,39402.75,39420.94,39314.54,39345.38,213.8524,8414105.55
2024-01-02 22:21:00,39345.38,39393.32,39261.43,39283.88,119.2838,4685929.46
2024-01-02 22:22:00,39283.88,39372.67,39239.07,39346.46,195.0206,7673370.48
2024-01-02 22:23:00,39346.46,39386.74,39256.62,39292.9,227.6171,8943736.55
2024-01-02 22:24:00,39292.9,39352.03,39268.47,39335.67,6.6423,261279.3
2024-01-02 22:25:00,39335.67,39343.46,39299.09,39315.11,150.5717,5919742.94
2024-01-02 22:26:00,39315.11,39448.41,39301.83,39429.32,6.4821,255584.23
2024-01-02 22:27:00,39429.32,39433.15,39369.96,39387.23,178.5843,7033942.31
2024-01-02 22:28:00,39387.23,39500.98,39349.14,39465.7,83.5305,3296590.02
2024-01-02 22:29:00,39465.7,39521.5,39438.32,39439.07,86.4678,3410210.06
2024-01-02 22:30:00,39439.07,39465.74,39374.49,39402.2,186.1576,7335021.18
2024-01-02 22:31:00,39402.2,39444.07,39292.38,39332.75,65.4118,2572824.88
2024-01-02 22:32:00,39332.75,39383.89,39162.44,39220.5,158.5832,6219714.08
2024-01-02 22:33:00,39220.5,39255.93,39208.05,39235.22,246.2474,9661570.72
2024-01-02 22:34:00,39235.22,39252.73,39184.9,39203.82,169.2763,6636279.65
2024-01-02 22:35:00,39203.82,39241.31,39080.91,39090.92,89.2033,3487040.56
2024-01-02 22:36:00,39090.92,39150.67,39073.08,39074.49,243.3926,9510438.86
2024-01-02 22:37:00,39074.49,39117.48,39060.4,39088.03,230.4517,9007903.95
2024-01-02 22:38:00,39088.03,39124.46,38948.66,38999.64,26.051,1015979.43
2024-01-02 22:39:00,38999.64,39059.17,38897.79,38932.03,46.2984,1802489.42
2024-01-02 22:40:00,38932.03,38978.68,38806.15,38850.22,101.4769,3942399.69
2024-01-02 22:41:00,38850.22,38895.3,38803.17,38828.26,150.6136,5848066.08
2024-01-02 22:42:00,38828.26,38850.05,38778.58,38784.92,221.42,8587755.28
2024-01-02 22:43:00,38784.92,38941.08,38765.85,38895.38,134.8355,5244478.1
2024-01-02 22:44:00,38895.38,38946.92,38839.81,38869.5,117.0507,4549700.53
2024-01-02 22:45:00,38869.5,38974.74,38814.07,38947.77,46.0514,1793599.62
2024-01-02 22:46:00,38947.77,38979.73,38876.95,38896.99,117.0773,4553955.8
2024-01-02 22:47:00,38896.99,38951.43,38795.33,38818.34,163.9699,6365036.8
2024-01-02 22:48:00,38818.34,38956.77,38780.15,38932.16,155.4812,6053219.79
2024-01-02 22:49:00,38932.16,38969.35,38785.48,38845.41,150.6929,5853728.13
2024-01-02 22:50:00,38845.41,38957.86,38825.91,38901.13,63.9853,2489100.63
2024-01-02 22:51:00,38901.13,38946.08,38895.67,38917.76,93.8334,3651785.36
2024-01-02 22:52:00,38917.76,39029.08,38878.51,38976.07,138.9102,5414175.12
2024-01-02 22:53:00,38976.07,39114.32,38966.39,39063.3,93.528,3653510.3
2024-01-02 22:54:00,39063.3,39163.73,39007.07,39153.21,230.5036,9024958.86
2024-01-02 22:55:00,39153.21,39170.79,39057.0,39110.67,53.3378,2086077.13
2024-01-02 22:56:00,39110.67,39125.37,39065.16,39101.35,247.4489,9675586.62
2024-01-02 22:57:00,39101.35,39230.94,39071.34,39172.57,29.567,1158215.82
2024-01-02 22:58:00,39172.57,39217.41,39117.36,39197.53,41.4981,1626623.7
2024-01-02 22:59:00,39197.53,39255.28,39188.05,39188.46,10.016,392511.54
2024-01-02 23:00:00,39188.46,39282.94,39128.73,39230.91,215.8179,8466733.72
2024-01-02 23:01:00,39230.91,39255.94,39112.2,39127.8,179.5622,7025873.87
2024-01-02 23:02:00,39127.8,39174.4,38998.01,39036.84,134.4744,5249453.82
2024-01-02 23:03:00,39036.84,39065.69,38878.97,38922.53,74.6548,2905755.35
2024-01-02 23:04:00,38922.53,38971.87,38852.02,38898.15,92.1166,3583163.78
2024-01-02 23:05:00,38898.15,38980.83,38859.17,38950.14,108.29,4217908.53
2024-01-02 23:06:00,38950.14,38958.89,38844.16,38859.91,206.6567,8030660.25
2024-01-02 23:07:00,38859.91,38927.48,38849.77,38920.77,104.3975,4063230.0
2024-01-02 23:08:00,38920.77,38975.55,38834.6,38882.33,54.1011,2103575.8
2024-01-02 23:09:00,38882.33,38920.85,38781.19,38785.64,225.0004,8726785.61
2024-01-02 23:10:00,38785.64,38800.32,38768.02,38783.62,75.2324,2917785.87
2024-01-02 23:11:00,38783.62,38830.86,38728.36,38770.34,142.9213,5541108.5
2024-01-02 23:12:00,38770.34,38838.68,38761.46,38793.0,73.5307,2852478.33
2024-01-02 23:13:00,38793.0,38815.25,38704.28,38726.05,74.2221,2874329.94
2024-01-02 23:14:00,38726.05,38842.29,38688.01,38832.8,119.8706,4654912.17
2024-01-02 23:15:00,38832.8,38850.49,38773.74,38818.36,174.3805,6769164.18
2024-01-02 23:16:00,38818.36,38835.9,38710.48,38733.53,159.9171,6194152.07
2024-01-02 23:17:00,38733.53,38746.23,38602.07,38620.25,146.8902,5672937.26
2024-01-02 23:18:00,38620.25,38663.52,38517.78,38562.51,249.0371,9603497.82
2024-01-02 23:19:00,38562.51,38599.62,38529.69,38539.91,87.365,3367038.02
2024-01-02 23:20:00,38539.91,38591.07,38438.47,38457.32,94.8419,3647366.55
2024-01-02 23:21:00,38457.32,38574.14,38447.18,38545.02,132.2587,5097916.32
2024-01-02 23:22:00,38545.02,38598.85,38466.26,38467.12,236.8432,9110673.54
2024-01-02 23:23:00,38467.12,38485.67,38415.83,38429.28,71.0223,2729334.44
2024-01-02 23:24:00,38429.28,38543.36,38390.28,38496.01,90.4124,3480515.0
2024-01-02 23:25:00,38496.01,38550.77,38431.87,38486.24,210.3143,8094208.74
2024-01-02 23:26:00,38486.24,38616.21,38454.8,38569.22,58.6361,2261548.37
2024-01-02 23:27:00,38569.22,38609.08,38473.92,38497.83,26.5123,1020667.0
2024-01-02 23:28:00,38497.83,38501.86,38423.72,38456.91,134.619,5177029.84
2024-01-02 23:29:00,38456.91,38567.17,38398.69,38514.82,15.8818,611682.7
2024-01-02 23:30:00,38514.82,38545.7,38499.45,38530.82,185.3801,7142847.13
2024-01-02 23:31:00,38530.82,38615.4,38516.12,38576.35,173.0301,6674869.68
2024-01-02 23:32:00,38576.35,38578.77,38529.26,38565.81,138.89,5356403.69
2024-01-02 23:33:00,38565.81,38577.21,38417.89,38467.73,17.7899,684337.0
2024-01-02 23:34:00,38467.73,38595.84,38464.08,38564.49,58.4414,2253762.2
2024-01-02 23:35:00,38564.49,38619.93,38536.63,38585.05,135.1595,5215137.67
2024-01-02 23:36:00,38585.05,38671.72,38547.01,38652.59,50.7136,1960212.12
2024-01-02 23:37:00,38652.59,38657.59,38548.68,38560.53,136.5075,5263799.86
2024-01-02 23:38:00,38560.53,38589.76,38457.96,38492.12,146.265,5630049.01
2024-01-02 23:39:00,38492.12,38585.49,38438.93,38578.8,194.7942,7514925.06
2024-01-02 23:40:00,38578.8,38627.14,38468.68,38505.55,115.1511,4433956.4
2024-01-02 23:41:00,38505.55,38550.82,38349.59,38385.67,124.1661,4766197.76
2024-01-02 23:42:00,38385.67,38416.11,38277.18,38308.04,237.9561,9115629.04
2024-01-02 23:43:00,38308.04,38360.07,38245.01,38259.95,70.2715,2688584.4
2024-01-02 23:44:00,38259.95,38293.18,38233.55,38274.65,244.3528,9352518.14
2024-01-02 23:45:00,38274.65,38410.87,38255.5,38381.62,243.6399,9351293.54
2024-01-02 23:46:00,38381.62,38391.41,38370.61,38374.54,109.1397,4188185.89
2024-01-02 23:47:00,38374.54,38430.06,38301.06,38327.66,160.195,6139897.85
2024-01-02 23:48:00,38327.66,38347.88,38280.93,38336.92,191.1875,7329537.59
2024-01-02 23:49:00,38336.92,38367.02,38248.89,38268.09,133.5391,5110285.38
2024-01-02 23:50:00,38268.09,38286.09,38136.22,38172.79,143.6101,5481997.61
2024-01-02 23:51:00,38172.79,38182.17,38043.91,38089.89,196.8812,7499182.13
2024-01-02 23:52:00,38089.89,38211.07,38080.46,38174.46,239.2633,9133747.97
2024-01-02 23:53:00,38174.46,38329.14,38127.13,38289.93,195.3792,7481057.55
2024-01-02 23:54:00,38289.93,38345.91,38206.27,38234.59,214.3469,8195465.52
2024-01-02 23:55:00,38234.59,38243.29,38167.43,38187.46,89.7755,3428298.87
2024-01-02 23:56:00,38187.46,38273.29,38161.94,38246.31,99.5985,3809273.51
2024-01-02 23:57:00,38246.31,38292.04,38202.17,38226.42,242.2326,9259685.28
2024-01-02 23:58:00,38226.42,38274.74,38132.78,38191.28,192.2281,7341435.98
2024-01-02 23:59:00,38191.28,38233.54,38063.44,38075.96,179.7348,6843575.85
2024-01-03 00:00:00,38075.96,38098.37,38007.4,38026.71,198.1482,7534922.23
2024-01-03 00:01:00,38026.71,38060.31,37972.91,37984.87,55.315,2101133.45
2024-01-03 00:02:00,37984.87,38036.96,37978.46,37985.58,62.2982,2366432.45
2024-01-03 00:03:00,37985.58,38014.36,37900.42,37943.7,118.5282,4497397.88
2024-01-03 00:04:00,37943.7,38059.53,37904.13,38056.77,172.5746,6567633.06
2024-01-03 00:05:00,38056.77,38184.12,38039.96,38154.9,152.4628,5817203.11
2024-01-03 00:06:00,38154.9,38160.99,38086.53,38124.91,70.4595,2686260.37
2024-01-03 00:07:00,38124.91,38180.32,38086.91,38093.57,35.3026,1344802.72
2024-01-03 00:08:00,38093.57,38173.0,38047.06,38153.53,104.6168,3991500.03
2024-01-03 00:09:00,38153.53,38162.56,38052.03,38069.96,51.5986,1964356.05
2024-01-03 00:10:00,38069.96,38084.67,37936.71,37971.08,191.1712,7258977.23
2024-01-03 00:11:00,37971.08,38002.94,37896.17,37913.65,7.4192,281290.8
2024-01-03 00:12:00,37913.65,37983.04,37866.5,37978.96,178.4279,6776503.97
2024-01-03 00:13:00,37978.96,38030.16,37880.0,37934.31,112.5684,4270204.58
2024-01-03 00:14:00,37934.31,38037.65,37906.21,38026.61,116.2793,4421707.74
2024-01-03 00:15:00,38026.61,38067.27,37944.29,37986.53,65.3287,2481611.66
2024-01-03 00:16:00,37986.53,38047.35,37979.38,38045.97,103.8732,3951955.39
2024-01-03 00:17:00,38045.97,38075.15,38018.2,38021.08,133.0426,5058421.36
2024-01-03 00:18:00,38021.08,38150.93,38020.11,38120.19,110.4273,4209510.79
2024-01-03 00:19:00,38120.19,38150.45,37960.0,38007.9,197.9541,7523818.7
2024-01-03 00:20:00,38007.9,38042.38,37967.91,38005.98,184.1396,6998404.88
2024-01-03 00:21:00,38005.98,38080.1,37959.14,38021.65,133.8771,5090227.78
2024-01-03 00:22:00,38021.65,38144.09,38016.39,38093.31,230.7792,8791145.27
2024-01-03 00:23:00,38093.31,38179.3,38048.2,38119.72,192.2446,7328310.05
2024-01-03 00:24:00,38119.72,38136.33,38076.07,38103.15,220.3741,8396945.55
2024-01-03 00:25:00,38103.15,38199.52,38098.77,38160.49,162.6643,6207349.25
2024-01-03 00:26:00,38160.49,38192.16,38080.49,38122.05,205.4117,7830714.99
2024-01-03 00:27:00,38122.05,38123.34,38071.34,38105.82,3.5758,136258.08
2024-01-03 00:28:00,38105.82,38185.73,38092.31,38184.6,107.9331,4121382.24
2024-01-03 00:29:00,38184.6,38197.97,38086.25,38126.72,83.0016,3164578.06
2024-01-03 00:30:00,38126.72,38166.64,38070.39,38116.58,144.4607,5506349.0
2024-01-03 00:31:00,38116.58,38169.4,38029.66,38081.7,39.846,1517402.72
2024-01-03 00:32:00,38081.7,38159.58,38070.8,38147.21,8.5037,324391.46
2024-01-03 00:33:00,38147.21,38222.36,38100.45,38171.68,135.9389,5189015.92
2024-01-03 00:34:00,38171.68,38300.44,38152.75,38280.79,59.0658,2261084.02
2024-01-03 00:35:00,38280.79,38298.97,38185.45,38210.91,69.2273,2645239.06
2024-01-03 00:36:00,38210.91,38328.65,38189.59,38315.62,36.0534,1381409.02
2024-01-03 00:37:00,38315.62,38437.73,38265.57,38411.35,95.0283,3650163.76
2024-01-03 00:38:00,38411.35,38455.99,38353.5,38397.9,96.3433,3699380.68
2024-01-03 00:39:00,38397.9,38421.85,38372.8,38385.13,96.3652,3698991.64
2024-01-03 00:40:00,38385.13,38466.19,38374.63,38460.61,228.4942,8788028.73
2024-01-03 00:41:00,38460.61,38521.8,38415.22,38514.5,31.8489,1226643.06
